Seq,Stamp,TimeUS,Roll,Pitch,Yaw,Alt,Lat,Lng,C1_Roll,C2_Pitch,C3_Throttle,,T_US,Roll,Pitch,Yaw,x,y,z
198,17:34.2,179654476,45.08,-5.59,61.29,-12.06,22.5555982,88.3082726,1500,1500,987,,0,45.08,-5.59,61.29,0,0,0
423,17:34.2,179697878,42.66,-4.62,60.23,-12.07,22.555598,88.3082745,1500,1500,987,,43402,42.66,-4.62,60.23,-2E-07,1.9E-06,-0.01
649,17:34.3,179733964,40.29,-3.7,59.38,-12.07,22.555598,88.3082745,1500,1500,987,,79488,40.29,-3.7,59.38,-2E-07,1.9E-06,-0.01
879,17:34.3,179774486,37.83,-2.72,58.68,-12.07,22.555598,88.3082745,1500,1500,987,,120010,37.83,-2.72,58.68,-2E-07,1.9E-06,-0.01
1109,17:34.4,179841066,35.23,-1.15,58.16,-12.07,22.555598,88.3082745,1500,1500,987,,186590,35.23,-1.15,58.16,-2E-07,1.9E-06,-0.01
1224,17:34.5,179912725,33.88,-1.25,57.6,-11.62,22.5555985,88.3082753,1500,1500,987,,258249,33.88,-1.25,57.6,3E-07,2.7E-06,0.44
1418,17:34.5,179957813,33.02,-2.24,57.9,-11.62,22.5555985,88.3082753,1500,1500,987,,303337,33.02,-2.24,57.9,3E-07,2.7E-06,0.44
1616,17:34.5,179996965,32.33,-4.04,58.42,-11.62,22.5555985,88.3082753,1500,1500,987,,342489,32.33,-4.04,58.42,3E-07,2.7E-06,0.44
1650,17:34.6,180036896,32.13,-6.94,58.61,-11.62,22.5555985,88.3082753,1500,1500,987,,382420,32.13,-6.94,58.61,3E-07,2.7E-06,0.44
1693,17:34.6,180078457,32.97,-9.91,58.09,-11.46,22.5555989,88.3082764,1500,1500,987,,423981,32.97,-9.91,58.09,7E-07,3.8E-06,0.6
1731,17:34.7,180116701,34.14,-12.69,56.88,-11.46,22.5555989,88.3082764,1500,1500,987,,462225,34.14,-12.69,56.88,7E-07,3.8E-06,0.6
1774,17:34.7,180158773,34.79,-14.84,55.53,-11.46,22.5555989,88.3082764,1500,1500,987,,504297,34.79,-14.84,55.53,7E-07,3.8E-06,0.6
1810,17:34.7,180196471,35.72,-16.07,54.23,-11.46,22.5555989,88.3082764,1500,1500,987,,541995,35.72,-16.07,54.23,7E-07,3.8E-06,0.6
1846,17:34.8,180236714,37.11,-16.45,52.84,-11.46,22.5555989,88.3082764,1500,1500,987,,582238,37.11,-16.45,52.84,7E-07,3.8E-06,0.6
1890,17:34.8,180278430,38.63,-16.52,51.42,-11.68,22.5555992,88.3082772,1500,1500,987,,623954,38.63,-16.52,51.42,1E-06,4.6E-06,0.38
1927,17:34.9,180317830,39.68,-16.28,50.31,-11.68,22.5555992,88.3082772,1500,1500,987,,663354,39.68,-16.28,50.31,1E-06,4.6E-06,0.38
1969,17:34.9,180358893,40.64,-16,49.24,-11.68,22.5555992,88.3082772,1500,1500,987,,704417,40.64,-16,49.24,1E-06,4.6E-06,0.38
2006,17:34.9,180396802,40.82,-15.75,48.13,-11.68,22.5555992,88.3082772,1500,1500,987,,742326,40.82,-15.75,48.13,1E-06,4.6E-06,0.38
2043,17:35.0,180436687,40.91,-15.22,47.12,-11.68,22.5555992,88.3082772,1500,1500,987,,782211,40.91,-15.22,47.12,1E-06,4.6E-06,0.38
2086,17:35.0,180477945,40.57,-14.34,46.33,-11.78,22.5555999,88.3082779,1500,1500,987,,823469,40.57,-14.34,46.33,1.7E-06,5.3E-06,0.28
2121,17:35.1,180517410,39.73,-13.11,45.81,-11.78,22.5555999,88.3082779,1500,1500,987,,862934,39.73,-13.11,45.81,1.7E-06,5.3E-06,0.28
2165,17:35.1,180559081,38.58,-11.56,45.48,-11.78,22.5555999,88.3082779,1500,1500,987,,904605,38.58,-11.56,45.48,1.7E-06,5.3E-06,0.28
2202,17:35.1,180596718,37.02,-9.93,45.15,-11.78,22.5555999,88.3082779,1500,1500,987,,942242,37.02,-9.93,45.15,1.7E-06,5.3E-06,0.28
2242,17:35.2,180636831,35.51,-8.24,44.75,-11.78,22.5555999,88.3082779,1500,1500,987,,982355,35.51,-8.24,44.75,1.7E-06,5.3E-06,0.28
2286,17:35.2,180678767,34.08,-6.65,44.34,-11.59,22.5556006,88.3082775,1500,1500,987,,1024291,34.08,-6.65,44.34,2.4E-06,4.9E-06,0.47
2327,17:35.3,180717930,32.25,-5.28,44,-11.59,22.5556006,88.3082775,1500,1500,987,,1063454,32.25,-5.28,44,2.4E-06,4.9E-06,0.47
2369,17:35.3,180759267,30.44,-4.15,43.79,-11.59,22.5556006,88.3082775,1500,1500,987,,1104791,30.44,-4.15,43.79,2.4E-06,4.9E-06,0.47
2404,17:35.3,180796796,28.57,-3.33,43.67,-11.59,22.5556006,88.3082775,1500,1500,987,,1142320,28.57,-3.33,43.67,2.4E-06,4.9E-06,0.47
2441,17:35.4,180837043,26.75,-2.74,43.68,-11.59,22.5556006,88.3082775,1500,1500,987,,1182567,26.75,-2.74,43.68,2.4E-06,4.9E-06,0.47
2485,17:35.4,180878726,24.93,-2.37,43.9,-11.12,22.555601,88.308277,1500,1500,987,,1224250,24.93,-2.37,43.9,2.8E-06,4.4E-06,0.94
2522,17:35.5,180916986,23.05,-2.44,44.3,-11.12,22.555601,88.308277,1500,1500,987,,1262510,23.05,-2.44,44.3,2.8E-06,4.4E-06,0.94
2563,17:35.5,180958937,21.4,-2.73,44.92,-11.12,22.555601,88.308277,1500,1500,987,,1304461,21.4,-2.73,44.92,2.8E-06,4.4E-06,0.94
2601,17:35.5,180996698,19.77,-3.24,45.7,-11.12,22.555601,88.308277,1500,1500,987,,1342222,19.77,-3.24,45.7,2.8E-06,4.4E-06,0.94
2639,17:35.6,181036752,18.21,-3.96,46.69,-11.12,22.555601,88.308277,1500,1500,987,,1382276,18.21,-3.96,46.69,2.8E-06,4.4E-06,0.94
2683,17:35.6,181077924,16.85,-4.67,47.81,-11.05,22.5556009,88.3082772,1500,1500,987,,1423448,16.85,-4.67,47.81,2.7E-06,4.6E-06,1.01
2720,17:35.7,181116906,15.51,-5.4,49,-11.05,22.5556009,88.3082772,1500,1500,987,,1462430,15.51,-5.4,49,2.7E-06,4.6E-06,1.01
2764,17:35.7,181158871,14.14,-6.16,50.33,-11.05,22.5556009,88.3082772,1500,1500,987,,1504395,14.14,-6.16,50.33,2.7E-06,4.6E-06,1.01
2802,17:35.7,181196664,12.97,-6.74,51.77,-11.05,22.5556009,88.3082772,1500,1500,987,,1542188,12.97,-6.74,51.77,2.7E-06,4.6E-06,1.01
2840,17:35.8,181236728,11.65,-7.21,53.33,-11.05,22.5556009,88.3082772,1500,1500,987,,1582252,11.65,-7.21,53.33,2.7E-06,4.6E-06,1.01
2883,17:35.8,181278469,10.37,-7.52,54.99,-10.92,22.5556003,88.3082767,1500,1500,987,,1623993,10.37,-7.52,54.99,2.1E-06,4.1E-06,1.14
2919,17:35.9,181317063,9.14,-7.83,56.75,-10.92,22.5556003,88.3082767,1500,1500,987,,1662587,9.14,-7.83,56.75,2.1E-06,4.1E-06,1.14
2962,17:35.9,181358938,7.96,-8.21,58.57,-10.92,22.5556003,88.3082767,1500,1500,987,,1704462,7.96,-8.21,58.57,2.1E-06,4.1E-06,1.14
2999,17:35.9,181396462,6.97,-8.63,60.36,-10.92,22.5556003,88.3082767,1500,1500,987,,1741986,6.97,-8.63,60.36,2.1E-06,4.1E-06,1.14
3037,17:36.0,181436642,5.9,-8.98,62.06,-10.92,22.5556003,88.3082767,1500,1500,987,,1782166,5.9,-8.98,62.06,2.1E-06,4.1E-06,1.14
3080,17:36.0,181478066,4.96,-9.38,63.59,-10.77,22.5555993,88.3082759,1500,1500,987,,1823590,4.96,-9.38,63.59,1.1E-06,3.3E-06,1.29
3118,17:36.1,181517393,4.18,-9.69,64.81,-10.77,22.5555993,88.3082759,1500,1500,987,,1862917,4.18,-9.69,64.81,1.1E-06,3.3E-06,1.29
3158,17:36.1,181559031,3.66,-9.9,65.62,-10.77,22.5555993,88.3082759,1500,1500,987,,1904555,3.66,-9.9,65.62,1.1E-06,3.3E-06,1.29
3196,17:36.1,181596735,3.33,-10.04,66.11,-10.77,22.5555993,88.3082759,1500,1500,987,,1942259,3.33,-10.04,66.11,1.1E-06,3.3E-06,1.29
3234,17:36.2,181636659,3.05,-10.18,66.37,-10.77,22.5555993,88.3082759,1500,1500,987,,1982183,3.05,-10.18,66.37,1.1E-06,3.3E-06,1.29
3280,17:36.2,181678632,3.03,-10.27,66.49,-10.58,22.5555986,88.308275,1500,1500,1158,,2024156,3.03,-10.27,66.49,4E-07,2.4E-06,1.48
3317,17:36.3,181717394,3.11,-10.29,66.5,-10.58,22.5555986,88.308275,1500,1500,1310,,2062918,3.11,-10.29,66.5,4E-07,2.4E-06,1.48
3360,17:36.3,181758958,3.32,-10.21,66.34,-10.58,22.5555986,88.308275,1500,1500,1425,,2104482,3.32,-10.21,66.34,4E-07,2.4E-06,1.48
3398,17:36.3,181797053,3.58,-10.09,66.05,-10.58,22.5555986,88.308275,1500,1500,1511,,2142577,3.58,-10.09,66.05,4E-07,2.4E-06,1.48
3435,17:36.4,181837037,3.96,-9.77,65.65,-10.58,22.5555986,88.308275,1500,1500,1511,,2182561,3.96,-9.77,65.65,4E-07,2.4E-06,1.48
3479,17:36.4,181879006,4.42,-9.24,65.04,-10.79,22.5555982,88.3082746,1500,1500,1511,,2224530,4.42,-9.24,65.04,0,2E-06,1.27
3515,17:36.5,181916646,4.41,-8.47,64.23,-10.79,22.5555982,88.3082746,1500,1500,1510,,2262170,4.41,-8.47,64.23,0,2E-06,1.27
3557,17:36.5,181958889,4.69,-7.48,63.21,-10.79,22.5555982,88.3082746,1500,1500,1510,,2304413,4.69,-7.48,63.21,0,2E-06,1.27
3595,17:36.5,181996297,4.42,-5.29,62.39,-10.79,22.5555982,88.3082746,1500,1500,1510,,2341821,4.42,-5.29,62.39,0,2E-06,1.27
3632,17:36.6,182036734,4.12,-3.02,61.81,-10.79,22.5555982,88.3082746,1500,1500,1508,,2382258,4.12,-3.02,61.81,0,2E-06,1.27
3677,17:36.6,182078476,4.13,-1.48,61.43,-11.56,22.555598,88.3082755,1500,1500,1507,,2424000,4.13,-1.48,61.43,-2E-07,2.9E-06,0.5
3715,17:36.7,182117010,4.58,-1.62,61.39,-11.56,22.555598,88.3082755,1500,1500,1507,,2462534,4.58,-1.62,61.39,-2E-07,2.9E-06,0.5
3757,17:36.7,182158926,4.85,-5.01,61.57,-11.56,22.555598,88.3082755,1500,1500,1505,,2504450,4.85,-5.01,61.57,-2E-07,2.9E-06,0.5
3797,17:36.7,182196761,6.18,-9.91,61.81,-11.56,22.555598,88.3082755,1500,1500,1504,,2542285,6.18,-9.91,61.81,-2E-07,2.9E-06,0.5
3834,17:36.8,182236732,8.98,-16.02,61.24,-11.56,22.555598,88.3082755,1500,1500,1502,,2582256,8.98,-16.02,61.24,-2E-07,2.9E-06,0.5
3878,17:36.8,182277944,11.37,-20.83,60.93,-11.51,22.5555994,88.3082771,1500,1500,1470,,2623468,11.37,-20.83,60.93,1.2E-06,4.5E-06,0.55
3914,17:36.9,182317768,11.79,-20.81,62.11,-11.51,22.5555994,88.3082771,1500,1500,1429,,2663292,11.79,-20.81,62.11,1.2E-06,4.5E-06,0.55
3955,17:36.9,182358890,10.12,-19.65,64.25,-11.51,22.5555994,88.3082771,1500,1500,1266,,2704414,10.12,-19.65,64.25,1.2E-06,4.5E-06,0.55
3993,17:36.9,182396807,7.19,-19.92,66.89,-11.51,22.5555994,88.3082771,1500,1500,1144,,2742331,7.19,-19.92,66.89,1.2E-06,4.5E-06,0.55
4030,17:37.0,182436679,5.83,-18.93,69.97,-11.51,22.5555994,88.3082771,1500,1500,1009,,2782203,5.83,-18.93,69.97,1.2E-06,4.5E-06,0.55
4073,17:37.0,182478409,6.06,-17.54,71.64,-11.6,22.5556019,88.3082784,1500,1500,987,,2823933,6.06,-17.54,71.64,3.7E-06,5.8E-06,0.46
4110,17:37.1,182516649,5.94,-16.65,71.76,-11.6,22.5556019,88.3082784,1500,1500,987,,2862173,5.94,-16.65,71.76,3.7E-06,5.8E-06,0.46
4153,17:37.1,182558951,4.68,-15.3,71.87,-11.6,22.5556019,88.3082784,1500,1500,987,,2904475,4.68,-15.3,71.87,3.7E-06,5.8E-06,0.46
4192,17:37.1,182596469,4.13,-13.47,72.17,-11.6,22.5556019,88.3082784,1500,1500,987,,2941993,4.13,-13.47,72.17,3.7E-06,5.8E-06,0.46
4229,17:37.2,182636738,4.71,-12.08,72.09,-11.6,22.5556019,88.3082784,1500,1500,987,,2982262,4.71,-12.08,72.09,3.7E-06,5.8E-06,0.46
4273,17:37.2,182678818,5.32,-10.9,71.63,-11.58,22.5556027,88.3082781,1500,1500,987,,3024342,5.32,-10.9,71.63,4.5E-06,5.5E-06,0.48
4312,17:37.3,182717957,5.49,-9.33,71.32,-11.58,22.5556027,88.3082781,1500,1500,987,,3063481,5.49,-9.33,71.32,4.5E-06,5.5E-06,0.48
4356,17:37.3,182759410,5.7,-7.64,71.23,-11.58,22.5556027,88.3082781,1500,1500,987,,3104934,5.7,-7.64,71.23,4.5E-06,5.5E-06,0.48
4394,17:37.3,182797275,5.53,-6.56,71.19,-11.58,22.5556027,88.3082781,1500,1500,987,,3142799,5.53,-6.56,71.19,4.5E-06,5.5E-06,0.48
4431,17:37.4,182837077,5.11,-5.86,71.01,-11.58,22.5556027,88.3082781,1500,1500,987,,3182601,5.11,-5.86,71.01,4.5E-06,5.5E-06,0.48
4474,17:37.4,182878386,4.91,-5.18,70.79,-11.36,22.5556032,88.3082773,1500,1500,987,,3223910,4.91,-5.18,70.79,5E-06,4.7E-06,0.7
4511,17:37.5,182917068,4.86,-5.35,70.58,-11.36,22.5556032,88.3082773,1500,1500,987,,3262592,4.86,-5.35,70.58,5E-06,4.7E-06,0.7
4554,17:37.5,182958948,4.25,-6.74,70.38,-11.36,22.5556032,88.3082773,1500,1500,987,,3304472,4.25,-6.74,70.38,5E-06,4.7E-06,0.7
4591,17:37.5,182996664,3.72,-7.93,69.93,-11.36,22.5556032,88.3082773,1500,1500,987,,3342188,3.72,-7.93,69.93,5E-06,4.7E-06,0.7
4629,17:37.6,183036534,2.99,-9.1,69.28,-11.36,22.5556032,88.3082773,1500,1500,987,,3382058,2.99,-9.1,69.28,5E-06,4.7E-06,0.7
4672,17:37.6,183078475,2.66,-9.87,68.76,-11.16,22.5556032,88.308277,1500,1500,987,,3423999,2.66,-9.87,68.76,5E-06,4.4E-06,0.9
4709,17:37.7,183116748,2.74,-10.31,68.43,-11.16,22.5556032,88.308277,1500,1500,987,,3462272,2.74,-10.31,68.43,5E-06,4.4E-06,0.9
4751,17:37.7,183158943,2.62,-10.79,68.25,-11.16,22.5556032,88.308277,1500,1500,987,,3504467,2.62,-10.79,68.25,5E-06,4.4E-06,0.9
4789,17:37.7,183196711,2.36,-11.48,68.27,-11.16,22.5556032,88.308277,1500,1500,987,,3542235,2.36,-11.48,68.27,5E-06,4.4E-06,0.9
4829,17:37.8,183236706,2.03,-12.15,68.36,-11.16,22.5556032,88.308277,1500,1500,987,,3582230,2.03,-12.15,68.36,5E-06,4.4E-06,0.9
4872,17:37.8,183278298,1.97,-12.33,68.39,-11.24,22.5556034,88.3082772,1500,1500,987,,3623822,1.97,-12.33,68.39,5.2E-06,4.6E-06,0.82
4909,17:37.9,183317688,2.16,-12.1,68.3,-11.24,22.5556034,88.3082772,1500,1500,987,,3663212,2.16,-12.1,68.3,5.2E-06,4.6E-06,0.82
4951,17:37.9,183358903,2.08,-11.47,68.17,-11.24,22.5556034,88.3082772,1500,1500,987,,3704427,2.08,-11.47,68.17,5.2E-06,4.6E-06,0.82
4989,17:37.9,183396795,1.75,-10.62,68.01,-11.24,22.5556034,88.3082772,1500,1500,987,,3742319,1.75,-10.62,68.01,5.2E-06,4.6E-06,0.82
5026,17:38.0,183436768,1.57,-9.72,67.78,-11.24,22.5556034,88.3082772,1500,1500,987,,3782292,1.57,-9.72,67.78,5.2E-06,4.6E-06,0.82
5069,17:38.0,183478079,1.78,-9.4,67.35,-11.77,22.5556036,88.3082774,1500,1500,987,,3823603,1.78,-9.4,67.35,5.4E-06,4.8E-06,0.29
5106,17:38.1,183517261,2.25,-9.92,66.83,-11.77,22.5556036,88.3082774,1500,1500,987,,3862785,2.25,-9.92,66.83,5.4E-06,4.8E-06,0.29
5149,17:38.1,183559008,2.3,-11.22,66.38,-11.77,22.5556036,88.3082774,1500,1500,987,,3904532,2.3,-11.22,66.38,5.4E-06,4.8E-06,0.29
5187,17:38.1,183596824,2.78,-13.41,65.96,-11.77,22.5556036,88.3082774,1500,1500,987,,3942348,2.78,-13.41,65.96,5.4E-06,4.8E-06,0.29
5224,17:38.2,183636437,3.73,-16.33,65.46,-11.77,22.5556036,88.3082774,1500,1500,987,,3981961,3.73,-16.33,65.46,5.4E-06,4.8E-06,0.29
5269,17:38.2,183678460,4.31,-18.76,64.74,-11.62,22.5556037,88.3082761,1500,1500,987,,4023984,4.31,-18.76,64.74,5.5E-06,3.5E-06,0.44
5306,17:38.3,183718072,4.66,-19.82,63.94,-11.62,22.5556037,88.3082761,1500,1500,987,,4063596,4.66,-19.82,63.94,5.5E-06,3.5E-06,0.44
5349,17:38.3,183759035,4.83,-20.08,63.53,-11.62,22.5556037,88.3082761,1500,1500,987,,4104559,4.83,-20.08,63.53,5.5E-06,3.5E-06,0.44
5389,17:38.3,183797059,5.18,-20.02,63.41,-11.62,22.5556037,88.3082761,1500,1500,987,,4142583,5.18,-20.02,63.41,5.5E-06,3.5E-06,0.44
5426,17:38.4,183836977,5.71,-19.51,63.43,-11.62,22.5556037,88.3082761,1500,1500,987,,4182501,5.71,-19.51,63.43,5.5E-06,3.5E-06,0.44
5469,17:38.4,183878464,6.3,-18.46,63.73,-11.94,22.5556039,88.3082773,1500,1500,987,,4223988,6.3,-18.46,63.73,5.7E-06,4.7E-06,0.12
5506,17:38.5,183917529,6.76,-17.4,64.27,-11.94,22.5556039,88.3082773,1500,1500,987,,4263053,6.76,-17.4,64.27,5.7E-06,4.7E-06,0.12
5547,17:38.5,183959000,7.16,-16.25,64.9,-11.94,22.5556039,88.3082773,1500,1500,987,,4304524,7.16,-16.25,64.9,5.7E-06,4.7E-06,0.12
5586,17:38.5,183996501,7.63,-14.76,65.47,-11.94,22.5556039,88.3082773,1500,1500,987,,4342025,7.63,-14.76,65.47,5.7E-06,4.7E-06,0.12
5622,17:38.6,184036797,7.83,-13.3,65.95,-11.94,22.5556039,88.3082773,1500,1500,987,,4382321,7.83,-13.3,65.95,5.7E-06,4.7E-06,0.12
5666,17:38.6,184078061,7.75,-11.87,66.47,-11.99,22.5556034,88.3082783,1500,1500,987,,4423585,7.75,-11.87,66.47,5.2E-06,5.7E-06,0.07
5706,17:38.7,184117255,7.5,-10.34,67.06,-11.99,22.5556034,88.3082783,1500,1500,987,,4462779,7.5,-10.34,67.06,5.2E-06,5.7E-06,0.07
5748,17:38.7,184158941,7.3,-8.84,67.62,-11.99,22.5556034,88.3082783,1500,1500,987,,4504465,7.3,-8.84,67.62,5.2E-06,5.7E-06,0.07
5787,17:38.7,184196693,7.21,-7.82,68.04,-11.99,22.5556034,88.3082783,1500,1500,987,,4542217,7.21,-7.82,68.04,5.2E-06,5.7E-06,0.07
5823,17:38.8,184236418,6.83,-7,68.44,-11.99,22.5556034,88.3082783,1500,1500,987,,4581942,6.83,-7,68.44,5.2E-06,5.7E-06,0.07
5869,17:38.8,184278393,6.21,-6.42,68.87,-11.92,22.5556025,88.3082794,1500,1500,987,,4623917,6.21,-6.42,68.87,4.3E-06,6.8E-06,0.14
5906,17:38.9,184316741,5.81,-6.04,69.26,-11.92,22.5556025,88.3082794,1500,1500,987,,4662265,5.81,-6.04,69.26,4.3E-06,6.8E-06,0.14
5949,17:38.9,184358935,5.53,-5.6,69.57,-11.92,22.5556025,88.3082794,1500,1500,987,,4704459,5.53,-5.6,69.57,4.3E-06,6.8E-06,0.14
5987,17:38.9,184396635,5.13,-5.1,69.83,-11.92,22.5556025,88.3082794,1500,1500,987,,4742159,5.13,-5.1,69.83,4.3E-06,6.8E-06,0.14
6023,17:39.0,184436708,4.66,-4.67,70.06,-11.92,22.5556025,88.3082794,1500,1500,987,,4782232,4.66,-4.67,70.06,4.3E-06,6.8E-06,0.14
6067,17:39.0,184478460,4.32,-4.19,70.24,-12.22,22.5556019,88.3082819,1500,1500,1028,,4823984,4.32,-4.19,70.24,3.7E-06,9.3E-06,-0.16
6104,17:39.1,184516877,4.09,-3.57,70.33,-12.22,22.5556019,88.3082819,1500,1500,1045,,4862401,4.09,-3.57,70.33,3.7E-06,9.3E-06,-0.16
6147,17:39.1,184558999,3.85,-2.89,70.29,-12.22,22.5556019,88.3082819,1500,1500,1088,,4904523,3.85,-2.89,70.29,3.7E-06,9.3E-06,-0.16
6184,17:39.1,184596496,3.6,-2.35,70.14,-12.22,22.5556019,88.3082819,1500,1500,1096,,4942020,3.6,-2.35,70.14,3.7E-06,9.3E-06,-0.16
6220,17:39.2,184636660,3.28,-2.08,69.9,-12.22,22.5556019,88.3082819,1500,1500,1132,,4982184,3.28,-2.08,69.9,3.7E-06,9.3E-06,-0.16
6264,17:39.2,184678027,3.06,-2.12,69.62,-12.22,22.5556019,88.3082819,1500,1500,1171,,5023551,3.06,-2.12,69.62,3.7E-06,9.3E-06,-0.16
6302,17:39.3,184718035,2.79,-2.55,69.34,-12.4,22.555602,88.3082839,1500,1500,1189,,5063559,2.79,-2.55,69.34,3.8E-06,1.13E-05,-0.34
6344,17:39.3,184758965,2.55,-3.06,69.13,-12.4,22.555602,88.3082839,1500,1500,1209,,5104489,2.55,-3.06,69.13,3.8E-06,1.13E-05,-0.34
6385,17:39.3,184797419,2.43,-3.85,68.96,-12.4,22.555602,88.3082839,1500,1500,1231,,5142943,2.43,-3.85,68.96,3.8E-06,1.13E-05,-0.34
6422,17:39.4,184836803,2.58,-5.16,68.7,-12.4,22.555602,88.3082839,1500,1500,1258,,5182327,2.58,-5.16,68.7,3.8E-06,1.13E-05,-0.34
6466,17:39.4,184878791,2.94,-6.73,68.36,-12.27,22.5556013,88.3082858,1500,1500,1272,,5224315,2.94,-6.73,68.36,3.1E-06,1.32E-05,-0.21
6503,17:39.5,184917615,3.81,-8.05,67.78,-12.27,22.5556013,88.3082858,1500,1500,1291,,5263139,3.81,-8.05,67.78,3.1E-06,1.32E-05,-0.21
6545,17:39.5,184958877,4.67,-7.55,67.26,-12.27,22.5556013,88.3082858,1500,1500,1299,,5304401,4.67,-7.55,67.26,3.1E-06,1.32E-05,-0.21
6580,17:39.5,184996724,3.91,-5.54,67,-12.27,22.5556013,88.3082858,1500,1500,1302,,5342248,3.91,-5.54,67,3.1E-06,1.32E-05,-0.21
6614,17:39.6,185036758,2.6,-4.21,67.15,-12.27,22.5556013,88.3082858,1500,1500,1309,,5382282,2.6,-4.21,67.15,3.1E-06,1.32E-05,-0.21
6655,17:39.6,185078404,2.21,-2.45,67.64,-12.21,22.5556009,88.3082876,1500,1500,1322,,5423928,2.21,-2.45,67.64,2.7E-06,1.5E-05,-0.15
6689,17:39.7,185116906,1.97,-0.12,68.11,-12.21,22.5556009,88.3082876,1500,1500,1331,,5462430,1.97,-0.12,68.11,2.7E-06,1.5E-05,-0.15
6729,17:39.7,185158888,1.55,1.26,68.08,-12.21,22.5556009,88.3082876,1500,1500,1331,,5504412,1.55,1.26,68.08,2.7E-06,1.5E-05,-0.15
6763,17:39.7,185196221,0.55,1.26,67.96,-12.21,22.5556009,88.3082876,1500,1500,1341,,5541745,0.55,1.26,67.96,2.7E-06,1.5E-05,-0.15
6798,17:39.8,185236791,0.75,1.26,67.5,-12.21,22.5556009,88.3082876,1500,1500,1343,,5582315,0.75,1.26,67.5,2.7E-06,1.5E-05,-0.15
6839,17:39.8,185278014,1.43,0.27,66.25,-12.51,22.5556009,88.3082896,1500,1500,1344,,5623538,1.43,0.27,66.25,2.7E-06,1.7E-05,-0.45
